spp,act,pass,float,obsn,obst1,n3,seq
43475,34444,43475,0,2,324603,0,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM
43475,42847,43475,0,3,324603,0,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM
43475,39456,43475,0,1,324603,0,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM
43474,43295,43459,0,1,324600,0,M%}BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM%}OYHOZB>C$=?>$$BLUBKOM%}OYHO
43472,43375,22423,0,1,324575,64,$=?>$$BUBO$=?>$$N?>$BL%UBO%}}Y^O
43471,43026,43026,0,1,324568,53,HHLUEUWIYJRIXVUUYGRHJLWRE$BLUBO^B>C$=?V>$$CLUBO%}OYHOB
43470,17465,38759,0,1,324559,65,$=L>$$BUBO^B>C$=N?>$$BLUAO%}}Z^OB
43469,11955,11955,0,1,324547,408,$=?>$EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
43468,17678,36036,0,1,324493,0,$=?>$$BUBO^BQC$=N?>$$BLUBO%}}X^OB
43467,22933,22523,0,1,324483,1,$Q?R$$BUBO
43466,42807,21228,0,1,324475,0,$=?>$$BUBO$=?>$$BBOOB
43465,42807,21228,0,1,324474,1479,LUBO%}}YRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRSRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR
43464,37843,43318,0,1,324465,105,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHHHLUEUWIYSJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
43463,42952,3747,0,1,324445,0,=?F$$BUIBO^ZB>C$=?>$$B
43462,39981,39981,0,2,324441,62,$?>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
43461,39981,39981,0,1,324436,62,$=>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
43460,43353,43295,0,1,324432,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLBO
43459,43353,43295,0,1,324431,62,M%}OYHOBRIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43458,12476,12476,0,1,324422,64,$=?>$$BUBO^B>C$=N?>$$BLU>BO%}Y^OB
43457,36984,43254,0,1,324419,63,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOEWLHHHRLUEUWJYJRIXUVDUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43456,13305,3747,0,1,324409,0,$=?Q$$BUBO^B>C$=M?>$$BLUBO%}}Y^OB
43453,36984,34444,0,1,324399,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOEWLHHHRLUEUWJXJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43453,34444,43453,0,1,324399,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOEWLHHHRLUEUWJXJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43450,17465,3747,0,1,324366,0,$=?>C$BUBO^B>C$=N?>$BLUBO%}}Y^OB
43449,43308,43408,0,1,324357,0,$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$BC$=?>$$BUBO^ZB>C$=?>$$B
43448,40721,42927,0,1,324356,57,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}HBX>C$=?>$$BLUBO}VOYHOB
43448,43448,40721,0,3,324356,57,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}HBX>C$=?>$$BLUBO}VOYHOB
43448,40721,43448,0,1,324356,57,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}HBX>C$=?>$$BLUBO}VOYHOB
43447,8625,8625,0,1,324334,0,$=?B$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
43446,34444,34444,0,2,324316,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BLUBOM%}OYHOB
43444,43336,8625,0,1,324309,33,>C$=N?>C$BLBO%}}Y^OBB
43442,43413,43366,0,1,324292,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$BBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43441,39638,39638,0,1,324290,62,EWLHHHRLUEUWWJYJRWIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
43440,42672,42672,0,1,324252,23,YGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^YB>C$=?>$$B
43439,40721,40721,0,1,324247,54,HHLUEUWIYJRIYVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
43438,43431,36036,0,1,324241,14,$=?>$$N?>$BLOO
43437,21354,19220,0,1,324239,3,$=??D$BUBO
43436,42847,42847,0,1,324229,62,EWLHHHRLUEUVJYJRIXUVUYGRHJLRWWRE$BLUBO^BRC$=?>$$BBLUBKOM%}OYHO
43435,22240,22240,0,1,324226,1,$G?>C$BUBO
43433,34444,43115,0,1,324212,50,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUB}^ZB>C$=?>$$B
43432,43115,42847,0,8,324199,0,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43432,34444,43432,0,21,324199,0,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43432,43432,42847,0,3,324199,0,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43432,42847,43432,0,3,324199,0,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43432,34587,43432,0,2,324199,0,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
43431,43420,36036,0,1,324189,0,$=?>$$N?>$BLBO
43427,41093,41093,0,1,324173,1391,$=?>$$BUBO^B>C$JJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMJMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMLLLLLLLLLLLLLLLLLLLLLLLLLLLLL
43426,22423,17465,0,1,324167,0,$=?>$$BUBO=?>$$N?>$BLUBO%}}Y^O
43426,17465,43426,0,1,324167,0,$=?>$$BUBO=?>$$N?>$BLUBO%}}Y^O
43425,42745,41181,0,1,324144,24,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$B=BO^ZC>C$=?>$$B
43425,34444,43425,0,116,324144,24,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$B=BO^ZC>C$=?>$$B
43423,40721,42747,0,1,324113,55,HHLUEUWIYJRIXVUUYGRHJL}WWRE$BLUBO^B>C$=?>$$CLUBO%}YHOB
43422,34444,34444,0,2,324104,62,EWLHH^RLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43421,42939,42847,0,1,324100,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBL=BKOM%}OYHO
43420,22423,36036,0,1,324095,32,$=?>$$N?>$BLBO%}}Y^OO
43419,39638,32025,0,1,324091,6,EMUWJYJ
43418,34444,34444,0,1,324090,62,EWLHHHRLUEZUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43417,43248,40721,0,1,324080,0,UUYHRHJLRWWSE$BLUBO^>C$=?>$$BL=BO}^BX>C$=?>$$BLUBO}VOYHOB
43416,40721,40721,0,1,324077,54,HHLUEUWIYJIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
43416,40721,43416,0,1,324077,54,HHLUEUWIYJIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
43415,39342,39342,0,1,324071,16,HHRYGRHWRE$BLUBO^>C$=?>$$BBLUBOLUBP
43415,43415,30919,0,1,324071,16,HHRYGRHWRE$BLUBO^>C$=?>$$BBLUBOLUBP
43414,40721,43196,0,1,324069,54,HHLUEUWIYJRIXVUUYG>HJLWWRE$BLUBO^B>C=?>$$CLUBO}OYHOBB
43413,43366,34444,0,1,324067,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43412,17678,36036,0,1,324063,43,$=K>CCBUBO
43411,24351,21354,0,1,324043,33,$=?>D$BUBO$=?>D$BUBO$B
43410,42918,43383,0,1,324034,0,$=?>$$BUBO^B>C$=N?>$$BLUBO%}Z^OB$=?>$$BUBO^B>C=N?>$$BUBO%}Y^OB
43408,34444,43308,0,2,324030,57,$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43408,34444,43413,0,1,324030,57,$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43408,43308,43449,0,1,324030,57,$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43408,34444,43408,0,7,324030,57,$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43407,42847,34444,0,1,324006,62,EWLHHHRUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43406,38645,38645,0,1,323998,62,EWLHHHRLUE=WJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUCOM%}OYHOB
43405,39638,32025,0,1,323992,6,EUWJYTJ
43405,39638,43405,0,34,323992,6,EUWJYTJ
43403,34444,34444,0,2,323959,62,EWLHHHRLUEUWJZJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43403,34444,43403,0,4,323959,62,EWLHHHRLUEUWJZJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43402,42847,43376,0,1,323955,61,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^BC$=?>E$$BBLUBKOM%}OYHO
43401,34444,31489,0,1,323949,8,LIUEUWJYJ
43400,43349,36036,0,1,323946,143,$=?>$$BUBO^BQC$=N?>$$BLUBOG}}Y^OB$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO$=?>CCBUBO
43399,40721,43286,0,1,323946,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUB}Y^B>C$=?>$$BBLUBOM%}OYHOB
43398,43294,37843,0,1,323925,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUB^B>C$=?>$$BLUBO%}OYHOB
43397,24389,29558,0,1,323913,11,$=?>D$C=BO
43395,34444,34444,0,2,323885,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>$$=?>$$BBLUBOM%}OYHOB
43394,42676,3747,0,1,323883,5,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>C$LUBO%}OYHOB
43393,40721,42747,0,1,323857,55,HHLUEUWIYJRIXVUUYGRHJL}WWRE$BLUBO^B>C$=>$$CLUBO%}OYHOB
43392,39981,22933,0,1,323846,0,$=?>$$BUBO^B>C$=?>$BLUBO%}}YIOB
43392,39981,39981,0,1,323846,0,$=?>$$BUBO^B>C$=?>$BLUBO%}}YIOB
43390,11955,24419,0,1,323828,3,$=?W$$B
43390,11955,12476,0,1,323828,3,$=?W$$B
43390,12476,43390,0,2,323828,3,$=?W$$B
43389,22523,22523,0,1,323820,10,$=?>$$BWBO
43388,43079,43079,0,1,323804,68,$=?$$BUBO^B>C$=N?>$$BLUBO%A}}Y^OB
43387,43012,8625,0,1,323794,23,$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?$$BB
43387,43387,5086,0,1,323794,23,$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?$$BB
43385,40721,40721,0,1,323791,54,HHLUEUWIYJRIGXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
43384,17465,8625,0,1,323779,32,$=?>$$BUBO^B>$$=N?>$BLUBO%}}Y^OB
43384,8625,43384,0,2,323779,32,$=?>$$BUBO^B>$$=N?>$BLUBO%}}Y^OB
43383,34978,42918,0,1,323776,33,$=?>$$BUBO^B>C=N?>$$BUBO%}Y^OB$$
43381,21308,34917,0,1,323765,445,$=?>$CBUBOZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ
43379,40721,9467,0,5,323762,0,HHLUEUWIYJRIXVUUYGRHJLWWRE$OYHOB
43379,40721,6415,0,1,323762,0,HHLUEUWIYJRIXVUUYGRHJLWWRE$OYHOB
43379,40721,43379,0,3,323762,0,HHLUEUWIYJRIXVUUYGRHJLWWRE$OYHOB
43379,37843,6415,0,1,323762,0,HHLUEUWIYJRIXVUUYGRHJLWWRE$OYHOB
43378,40721,40721,0,1,323760,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$?>$$CLUBO%}OYHOB
43376,42847,42847,0,1,323732,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^BC$=?>$$BBLUBKOM%}OYHO
43376,42847,43376,0,1,323732,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^BC$=?>$$BBLUBKOM%}OYHO
43375,42988,17465,0,1,323731,97,$=?>$$BUBO^B>C$=N?>$BLUBO%}}YU^OB
43374,39981,39981,0,3,323724,32,$=?>$$BUBOIB>C$=?>$BLUBO%}}Y^OB
43374,39981,43374,0,13,323724,32,$=?>$$BUBOIB>C$=?>$BLUBO%}}Y^OB
43373,41465,40721,0,1,323718,0,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$DBLUBO}OYHOB
43372,39638,32025,0,1,323712,6,EUXJYJ
43372,26650,32025,0,1,323712,6,EUXJYJ
43372,35508,32025,0,1,323712,6,EUXJYJ
43371,34751,34751,0,1,323690,23,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$CB
43371,34444,43371,0,7,323690,23,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$CB
43370,40721,41465,0,1,323689,56,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BMUBO}OYHOB
43370,43370,40721,0,2,323689,56,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BMUBO}OYHOB
43370,43370,42747,0,2,323689,56,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BMUBO}OYHOB
43370,40721,43370,0,2,323689,56,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BMUBO}OYHOB
43370,41465,3747,0,1,323689,56,UUYGRHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BMUBO}OYHOB
43369,15951,3747,0,2,323689,1,D=?$$C
43368,34444,34444,0,1,323668,62,EWLHHHRLUEUWJJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
43367,40721,40721,0,1,323667,54,HHLUEUWIYJRIXVUUYGRHJLWDWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
43366,43274,43308,0,1,323645,57,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOMF}OYHOB$OYHOBRIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$B
43365,42022,42022,0,1,323634,1,$=?>$CBUBOC=?$$$}?>$$B
43364,43012,43012,0,1,323625,23,$BLUBOS^ZB>C$=?>$$BUBO^ZB>C$=?>$$A
43363,42747,9467,0,4,323618,0,HHLUEUWIYJRIXVUUYGRHJL}WWRE$OYHOB
43363,40721,43363,0,5,323618,0,HHLUEUWIYJRIXVUUYGRHJL}WWRE$OYHOB
43362,39981,39981,0,1,323608,62,$=?U>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
43361,17678,36036,0,1,323577,13,$=LL$=?>CCBUBO$=N?>$$BLUBO%}}Y^OB
43360,43247,6415,0,2,323558,0,HHLUEUWIYJRIXVUUYGRHJL}WZWRE$OYHOB
43360,43247,9467,0,3,323558,0,HHLUEUWIYJRIXVUUYGRHJL}WZWRE$OYHOB
43360,40721,43360,0,1,323558,0,HHLUEUWIYJRIXVUUYGRHJL}WZWRE$OYHOB
43358,43079,43079,0,1,323546,0,$=?>$$BUBO^B>C$=N?>$DBLUBO%A}}Y^OB
43358,8625,43358,0,3,323546,0,$=?>$$BUBO^B>C$=N?>$DBLUBO%A}}Y^OB
43356,43294,43294,0,1,323538,53,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHOB
43356,43318,43294,0,1,323538,53,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUO^B>C$=?>$$BLUBO%}OYHOB
43355,43352,9678,0,2,323523,0,HHLUEUWIYJRIXVUUYGRHJL}WZWRE$BY^OB^B>C$=?>$$C
43353,34444,34444,0,1,323516,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLBOM%}OYHOB
